# cfgfile = ./single-default/TOS2/TOS2.1803.meiyo_m4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
1752,S02,L08,M02,2.392684,4.521271855766225e-05,3.856596483528932,0.00010962254162216406,False,32197.39637,998.30752,4.38662,16.59706,115.16,-0.14,-0.69,32200.85061,1010.6656,4.08749,17.09274,116.17,0.23,0.26,0.05605328927156811,0.07572242017511413,-0.09041917557905996,0.03387586787552632,-0.0193891091524079,0.16317915075870634,1.889623475463632e-05
1753,S02,L08,M03,2.962718,-1.837653673819484e-05,36.64424900523335,0.00010226951951991704,False,32198.4864,1002.25761,4.60646,16.88411,115.52,0.64,-1.3,32202.510675,1016.65436,4.16923,16.79969,116.01,-0.25,0.62,0.056025858378073626,0.07571403286415958,-0.09040546897526905,0.03387012545058263,-0.01939461945854509,0.15223377506863867,-6.2025939485954584e-06
1754,S02,L08,M03,2.982413,2.67083067186532e-05,37.14753244611944,0.00010378524217873129,False,32207.39634,1034.66864,4.4514,16.90356,116.82,0.19,0.12,32211.44031,1049.47405,4.44532,16.80173,117.5,-0.69,-0.34,0.05584682572471537,0.07565934491868007,-0.09031657376896629,0.03383323302534397,-0.019430110770519152,0.15449001117292024,8.955267670390787e-06
1755,S02,L08,M04,3.530629,2.7180341804658244e-05,47.70781502436381,7.135627744741124e-05,False,32208.486475,1038.4716,4.43309,17.04825,117.07,0.78,0.43,32213.07866,1055.34972,4.56135,16.51345,117.28,-0.68,-0.08,0.05581924845376285,0.07565093047683097,-0.09030298108017516,0.03382765479684954,-0.019435493387794177,0.10621772295066892,7.698441780390475e-06
1756,S02,L08,M04,3.562894,-2.1269845776800113e-05,48.177541287519944,7.286991569329082e-05,False,32217.396465,1071.0614,4.63908,16.94004,118.01,0.06,-0.35,32222.020915,1087.7684,4.2558,16.56662,118.77,-0.36,0.32,0.055637736462459855,0.0755955980629756,-0.0902140662610532,0.03379151482318433,-0.01947045650649454,0.10847085629225703,-5.9698227836135764e-06
1757,S02,L08,M01,3.02986,7.525526023177617e-05,38.15436661200701,8.181610150757819e-05,False,32218.486495,1074.94299,4.66491,16.99627,118.2,0.2,-0.36,32222.57791,1089.83825,4.25903,16.50746,118.82,-0.29,0.25,0.05562090280290233,0.075590470563929,-0.09020586487190177,0.033788209830296914,-0.019473661305216203,0.12178774333120744,2.4837867172666783e-05
1758,S02,L08,M01,3.051125,2.2799714795304055e-05,38.656591190559055,8.328982732837242e-05,False,32227.39641,1107.55071,4.5865,16.93126,119.15,-0.06,-0.92,32231.50909,1121.97519,3.78574,16.7211,119.71,0.04,0.56,0.05543728802380372,0.07553460018458286,-0.09011705285482485,0.033752835531791564,-0.019508071398577256,0.12398146484440906,7.472560054178068e-06
1759,S02,L08,M02,2.407354,2.184838274639063e-05,7.422792028555733,0.00011473158719766768,False,32228.48654,1111.42026,4.37305,16.97079,119.57,-0.79,-0.66,32231.95545,1123.66399,3.81868,16.62642,119.61,0.16,0.38,0.055421395912343276,0.07552976811633438,-0.09010940611207038,0.03374981578135019,-0.01951101566338291,0.17078424461861413,9.075683404431018e-06
1760,S02,L08,M02,2.413354,3.2839455808174945e-05,8.438718184461408,0.00011621118749313208,False,32237.39662,1143.45891,3.7465,17.08747,120.79,0.22,-0.09,32240.87153,1156.04715,3.25807,16.55081,120.53,-0.81,0.16,0.055235744615635865,0.07547337680217531,-0.09002072128272923,0.033715214777505526,-0.01954486239935626,0.17298671060876042,1.3607392785382894e-05
1761,S02,L08,M03,3.053548,-7.195350092364472e-06,38.871810531579854,0.00010905925411790341,False,32238.48655,1147.33738,3.52752,17.04454,120.73,-0.43,0.46,32242.601655,1162.30368,3.3634,16.59694,120.74,0.62,-0.72,0.05520617562215353,0.07546440401939933,-0.09000669678495757,0.033709809320315254,-0.019550167553061035,0.16234066649061618,-2.356390039509604e-06
1762,S02,L08,M03,3.074628,9.96328737573865e-06,39.35531110957555,0.00011059105633854655,False,32247.396675,1179.71912,2.81013,16.63072,121.4,-1.14,-0.1,32251.53286,1194.23457,2.2359,16.98813,121.81,0.82,0.36,0.05501803925042205,0.07540735943467279,-0.0899179994840579,0.033675979401037795,-0.019583464419523387,0.16462083790240828,3.2404854752310364e-06
1763,S02,L08,M04,3.676874,-1.4920041594151539e-05,49.742402741190546,7.818473021050698e-05,False,32248.486695,1183.60183,2.8289,16.51929,121.39,-0.87,-0.12,32253.225125,1200.40151,2.02788,16.80336,122.03,0.02,-0.03,0.05498850287701387,0.07539841212081336,-0.0899041732572349,0.033670772260015656,-0.019588607216849685,0.11638224847971959,-4.057806058666014e-06
1764,S02,L08,M04,3.710029,-1.568365115415948e-05,50.168839982221954,7.970446781840189e-05,False,32257.39664,1215.68169,2.07428,16.58332,121.98,-0.28,-1.17,32262.168225,1232.52434,1.11183,16.97281,121.62,0.15,0.03,0.054797928428613654,0.0753407259069622,-0.08981548739613272,0.03363772696982468,-0.019621339415650835,0.11864446105536944,-4.227366188824799e-06
1765,S02,L08,M01,3.129155,0.00010169035302783174,40.40399747724322,8.846989441102041e-05,False,32258.48688,1219.41561,1.68273,16.66173,122.04,-0.06,-0.26,32262.67759,1234.37121,1.09974,16.92226,121.57,-0.02,-0.23,0.05478077218030816,0.07533553610371344,-0.08980754386938238,0.03363479464883343,-0.019624251393972714,0.13169227810335585,3.2497704021638985e-05
1766,S02,L08,M01,3.152325,-6.517031908177904e-05,40.89689877200078,8.995448868850187e-05,False,32267.39674,1251.46161,0.70583,16.47812,120.99,-0.22,-0.7,32271.61062,1266.16921,-0.18507,17.16707,120.39,0.11,0.77,0.05458813647068629,0.07527731439782306,-0.08971898013246879,0.033602534120237976,-0.019656405213494953,0.13390217790896006,-2.067373100228531e-05
1767,S02,L08,M02,2.440034,3.8039418350526726e-05,11.922444165410099,0.00012138310181650484,False,32268.48677,1255.33721,0.68451,16.78673,120.76,0.24,-0.88,32271.98836,1267.55942,-0.3046,17.03895,120.35,-0.25,0.87,0.054572218913949755,0.07527250634916413,-0.08971169728651011,0.033599905665343446,-0.01965903165046952,0.18068538803948075,1.558970831985404e-05
1768,S02,L08,M02,2.449309,3.758457536940108e-05,12.904668177593067,0.0001228475038733868,False,32277.396775,1287.35982,-0.2171,16.70738,119.2,0.54,-0.79,32280.90764,1299.52774,-1.02945,17.17796,119.18,-0.35,0.34,0.05437758807449111,0.07521376607121422,-0.0896232780489004,0.033568435331789326,-0.019690598623769956,0.1828652306199869,1.5344970916042477e-05
1769,S02,L08,M03,3.151058,8.110272560204416e-05,41.0211380315896,0.00011587926640632775,False,32278.486805,1291.15655,-0.29322,17.15503,119.04,0.61,-0.46,32282.69942,1306.21922,-1.25032,16.09107,118.72,-1.46,0.26,0.05434592730474808,0.07520421847499502,-0.08960899422976212,0.03356342149807246,-0.01969564721561183,0.172492627911332,2.573825223212145e-05
1770,S02,L08,M03,3.174443,5.535044606826564e-05,41.496993285959206,0.00011736349804999358,False,32287.396805,1323.08994,-1.2491,17.20744,118.12,0.64,0.07,32291.632805,1338.48052,-1.35442,16.34065,117.2,-0.64,-0.43,0.05414885212925698,0.0751448276216505,-0.08952059438916252,0.033532755540097034,-0.019726626890534435,0.1747019879166616,1.743627025851957e-05
1771,S02,L08,M04,3.826869,1.532860390728908e-05,51.60392329611972,8.496765575269515e-05,False,32288.48683,1327.0646,-1.31256,17.06269,117.86,-0.48,-0.0,32293.375255,1344.75257,-1.61173,16.48906,116.89,0.4,0.16,0.05411736922523633,0.07513534723398765,-0.0895065699308001,0.03352796033501951,-0.01973149072798395,0.1264790042496115,4.005520938210605e-06
1772,S02,L08,M04,3.861104,-7.127698867738069e-05,52.00073111597193,8.64420930190333e-05,False,32297.39691,1359.3933,-1.68122,16.90761,116.58,-0.61,-0.38,32302.31957,1377.22726,-1.6247,16.88813,115.76,0.65,0.15,0.053917896089201875,0.07507531711355259,-0.08941821151366626,0.033498110521023625,-0.019761869763183313,0.1286737847884291,-1.8460261282104984e-05
1773,S02,L08,M01,3.23642,5.709702358959533e-05,42.58327024453041,9.503118876332091e-05,False,32298.48694,1363.39509,-1.61899,16.42573,116.19,-1.5,-0.26,32302.784915,1378.90544,-1.78683,17.00739,115.63,0.59,0.45,0.05390044412816149,0.0750700677339398,-0.08941051752253378,0.03349553788733636,-0.019764495584534563,0.14145912372144556,1.7642031500730848e-05
1774,S02,L08,M01,3.261645,9.405324889087369e-05,43.059753140862256,9.644284475190154e-05,False,32307.39692,1395.74382,-1.4784,16.73835,114.81,-0.02,-0.79,32311.72012,1411.70513,-1.27992,16.72793,114.31,0.61,0.02,0.05369895006962491,0.07500950435833477,-0.08932230068484329,0.033466492361123215,-0.019794270619830773,0.14356045089349734,2.8836139092658364e-05
1775,S02,L08,M02,2.487159,6.400051852572995e-05,16.30827514237768,0.00012786419100573965,False,32308.48695,1399.85946,-1.48145,16.40754,114.44,-0.54,-0.28,32312.035665,1412.83598,-1.26171,16.80364,114.32,0.87,0.01,0.053683015339320156,0.07500471703407208,-0.08931535529850161,0.03346422855752356,-0.019796597927224845,0.190332843884246,2.5732379202829392e-05
1776,S02,L08,M02,2.499814,4.773330220607963e-05,17.272817112227585,0.00012927265976826746,False,32317.397005,1432.58503,-1.10312,16.51476,114.02,-0.78,-0.23,32320.958375,1445.82856,-0.54871,16.69764,114.53,0.72,-0.79,0.05347956666195479,0.07494363735349155,-0.08922730084095633,0.03343599090122858,-0.01982576209745151,0.19242942669594199,1.9094741531201775e-05
1777,S02,L08,M03,3.260888,-8.437244850833427e-05,43.186628249681064,0.00012246014447047667,False,32318.487025,1436.74071,-0.68451,16.33421,114.0,-0.38,-1.03,32322.80947,1452.47563,-1.04511,16.99064,114.9,0.12,0.8,0.053445808300328676,0.07493350908760271,-0.08921278852997439,0.033431411157703206,-0.019830513865496405,0.18228862495595172,-2.5874071267806276e-05
1778,S02,L08,M03,3.287178,-0.00010175858008272565,43.66743198247357,0.00012387979972434152,False,32327.39708,1469.50443,-0.00571,16.61309,115.13,-0.08,-1.2,32331.745815,1485.43106,-0.05961,16.90278,116.14,0.84,0.18,0.05323995066919179,0.0748717797793552,-0.08912478256061765,0.033404010059503504,-0.01985905428852242,0.1844018594720265,-3.0956212314248166e-05
1779,S02,L08,M04,3.983429,-6.298582483932208e-05,53.3551785699119,9.148488383384573e-05,False,32328.48711,1473.69999,0.03454,16.43257,115.26,-0.55,-0.97,32333.532095,1491.76816,-0.25538,17.234,116.54,0.89,0.22,0.05320657246194246,0.07486177717105526,-0.08911060936693964,0.033399670723633264,-0.019863596057580733,0.13618025481218674,-1.5811961212142123e-05
1780,S02,L08,M04,4.018609,2.8338657629606294e-05,53.72864763013865,9.291942196702325e-05,False,32337.39712,1506.37399,0.63988,16.29101,116.72,-0.53,-0.95,32342.477285,1524.45513,-0.17676,16.99451,118.11,0.01,0.83,0.052998376134035366,0.07479941657345661,-0.08902268235696785,0.0333731192511529,-0.019891497626563726,0.138315643308375,7.05185740379477e-06
1781,S02,L08,M01,3.35178,9.528948608649003e-07,44.6807144351761,0.00010133886108472297,False,32338.487155,1510.38427,0.89328,16.5288,117.03,0.24,-1.25,32342.90049,1526.01594,-0.10759,16.88867,118.0,-0.01,0.74,0.05298066220926424,0.0747941128602297,-0.08901523439669587,0.03337089587163325,-0.01989384191846958,0.15084843907063905,2.8429516879535655e-07
1782,S02,L08,M01,3.37856,-5.419251244783051e-05,45.134152135901104,0.00010274044555132173,False,32347.397115,1542.84095,0.75637,16.64963,118.89,0.18,-0.68,32351.83723,1558.68767,0.37681,16.96337,119.57,0.36,-0.62,0.052770486798603376,0.07473122178584922,-0.08892746947180152,0.03334516877630171,-0.01992111341110331,0.1529347742311982,-1.604012136763311e-05
1783,S02,L08,M02,2.549764,5.544786124827069e-05,20.552664161791597,0.0001341634134503497,False,32348.48735,1546.67228,0.35973,16.79723,119.07,0.1,0.45,32352.09867,1559.70434,0.40833,16.87833,119.62,0.23,-0.81,0.052754510753392006,0.07472644293572334,-0.0889208257670252,0.03334324297014628,-0.019923161600103836,0.19970958112953374,2.174627190919265e-05
1784,S02,L08,M02,2.565344,7.769022733957613e-05,21.458411073193503,0.00013557068575465955,False,32357.397275,1578.99852,0.41196,16.72194,120.45,0.52,0.08,32361.024175,1591.80349,-0.20669,16.95426,121.42,-0.05,0.22,0.05254241942943639,0.0746630374218114,-0.08883324116625325,0.03331834197710025,-0.019949797868140995,0.2018043829477129,3.0284526106275078e-05
1785,S02,L08,M03,3.379108,-0.00015166025094407668,45.27527248311313,0.00012889965723355106,False,32358.4873,1582.96076,0.28748,16.81192,120.81,0.25,0.04,32362.927965,1598.78706,-0.12373,16.48643,121.44,-0.18,-0.28,0.05250661277744974,0.07465233858388723,-0.08881855242664831,0.033314244117875036,-0.019954206225654428,0.19187419201569114,-4.4881741259550356e-05
1786,S02,L08,M03,3.405833,-5.089593306475181e-05,45.710021797021284,0.00013033202955018924,False,32367.397335,1614.86694,-0.24373,17.08422,122.19,0.56,-0.03,32371.864725,1630.9416,-0.47688,16.53938,122.68,0.05,-1.05,0.05229217147857776,0.07458829129967093,-0.08873105441288762,0.03329021395705073,-0.019980179817121264,0.1940063565754667,-1.4943754748031335e-05
1787,S02,L08,M04,4.141879,-3.1941974697528795e-05,54.95752457949668,9.794440279607347e-05,False,32368.487355,1618.63794,-0.67962,17.13553,122.5,0.34,0.58,32373.69079,1637.54346,-0.71546,16.46037,122.64,0.04,-0.82,0.05225693213556905,0.07457777164284435,-0.08871677103112896,0.03328636860518593,-0.019984361445835305,0.1457956021939242,-7.711952642153186e-06
1788,S02,L08,M04,4.176949,-7.678564968757965e-05,55.28923391766291,9.938314396986242e-05,False,32377.397345,1650.59287,-1.34128,16.73986,122.37,0.1,-0.41,32382.63585,1668.95469,-1.94747,17.07663,122.07,0.54,0.53,0.05204019453351886,0.0745130958594191,-0.08862938135611104,0.033263218369500115,-0.020009661029052314,0.14793724714601497,-1.8383190622528467e-05
1789,S02,L08,M01,3.47405,4.0167830361683266e-05,46.6745484046852,0.00010767298711476461,False,32378.48737,1654.67177,-1.30248,16.51798,122.32,-0.13,-1.08,32383.022975,1670.34881,-2.03861,17.00763,122.02,0.32,0.58,0.05202219984716312,0.0745077277533624,-0.08862215605440824,0.033261329273813034,-0.02001173390299113,0.16027713221245024,1.1562248776408879e-05
1790,S02,L08,M01,3.50165,4.289644707992119e-05,47.10519272987463,0.00010908131468524425,False,32387.39736,1686.2232,-2.18625,16.42736,120.72,0.46,-0.79,32391.960565,1702.44559,-2.92367,16.59204,120.5,-1.12,0.0,0.051803519691142386,0.07444252277542755,-0.08853494733144901,0.0332390234123657,-0.020036377605744813,0.16237350485205776,1.225035257090834e-05
1791,S02,L08,M02,2.623364,8.761036886584569e-05,24.49182614098737,0.000140495118129952,False,32388.48749,1690.08468,-2.24829,16.74668,120.5,0.96,-0.62,32392.17241,1703.20565,-3.02268,16.4943,120.41,-1.4,0.18,0.05178751510331209,0.07443775185533585,-0.0885285892642775,0.0332374176693699,-0.020038158727414226,0.20913466995874158,3.339619239489666e-05
1792,S02,L08,M02,2.641399,0.00011196745034615847,25.331622728461298,0.00014185594144542805,False,32397.39749,1721.55819,-2.72593,17.45015,119.36,1.45,-0.64,32401.100445,1735.08314,-3.08211,15.85552,118.09,-1.38,-0.19,0.05156694887283733,0.07437203177114116,-0.08844157591115775,0.03321595584171044,-0.020062143402744686,0.21116032991577302,4.238944981282966e-05
1793,S02,L08,M03,3.500123,-8.70514800877473e-05,47.187375730224915,0.0001352990099377842,False,32398.487525,1725.57328,-3.15115,17.10533,119.21,-0.57,-0.1,32403.049205,1741.76365,-2.61011,16.70419,117.99,2.4,-1.16,0.05152916830468252,0.07436077930772328,-0.08842676857843285,0.03321238608189674,-0.020066162077125627,0.20139997863065012,-2.4870977416435736e-05
1794,S02,L08,M03,3.527883,-0.00011677780793045199,47.60590027111172,0.00013669128698764657,False,32407.39754,1757.35775,-3.40376,16.2779,117.42,-2.27,0.64,32411.98698,1773.57061,-3.04587,17.32977,116.94,1.75,-0.15,0.05130630942336546,0.07429442483577073,-0.08833987674258253,0.03319182546010668,-0.020089448645386185,0.2034724591921795,-3.310138344453373e-05
1795,S02,L08,M04,4.299724,-6.026101330434504e-05,56.41822213291782,0.0001042829004338346,False,32408.487665,1761.33882,-2.94801,16.04049,117.0,-1.33,-0.36,32413.848945,1780.4076,-3.33883,16.68042,116.48,-0.81,0.71,0.05126924855933604,0.07428339460968031,-0.08832552064742324,0.03318850889167996,-0.02009323461199413,0.15523080271300072,-1.40150887136814e-05
1796,S02,L09,M01,4.005305,-0.00010985467805998187,53.451684209265196,0.00012618656292458303,False,33247.402345,1224.5341,-1190.88509,16.12605,294.26,-0.75,2.08,33252.469205,1210.04855,-1175.39508,16.86131,292.67,0.51,0.51,0.026121649983869392,0.06680349729515231,-0.08154818444947554,0.03375136953630152,-0.02026733640123869,0.1878356027008073,-2.7427294066240115e-05
1797,S02,L09,M02,2.920039,-1.5812278243462403e-05,35.14749336999097,0.00015775593586867277,False,33248.492375,1221.63049,-1187.35568,16.11804,293.86,-0.91,2.06,33252.47397,1210.03505,-1175.37959,16.86165,292.66,0.52,0.52,0.02610563729202735,0.06679851970730524,-0.08154513009043363,0.033752739220731645,-0.020266590139164015,0.23482834151867732,-5.415091457156018e-06
1798,S02,L09,M02,2.895134,-6.762614708143965e-06,34.45244136361475,0.00015489100537317352,False,33257.40244,1195.96632,-1160.46294,16.12204,290.7,-0.28,1.25,33261.35913,1184.41219,-1149.29729,16.47649,290.82,-0.33,-0.04,0.025846575566195212,0.06671779264001704,-0.08149599983252927,0.033775119053751954,-0.020254343200606546,0.23056373573303876,-2.3358555107100276e-06
1799,S02,L09,M03,2.856003,-2.1595361261926602e-05,33.69886873220315,0.00014755948915450384,False,33258.49257,1192.88808,-1157.32806,15.99802,290.71,-0.34,0.77,33262.41013,1181.17926,-1146.34128,16.63829,290.6,-0.31,0.06,0.025815510872235187,0.06670809527182311,-0.08149013286616401,0.03377782155788038,-0.020252859803219708,0.2196503727272834,-7.561393059435373e-06
1800,S02,L09,M03,2.832368,-6.3654082272180605e-06,32.97101098319476,0.00014468053682318316,False,33267.402475,1165.8061,-1131.90691,16.45949,290.35,0.11,1.19,33271.2964,1154.10801,-1121.10748,16.36007,290.67,0.07,-0.08,0.02555822576747218,0.06662763098862245,-0.08144174574194918,0.033800363323176166,-0.02024044943064799,0.21536489467187658,-2.2473803641398504e-06
1801,S02,L09,M04,3.932659,-6.89167162706187e-05,52.81895460039287,0.00011104369596062262,False,33268.492605,1162.5279,-1128.78826,16.50085,290.62,0.17,1.06,33273.48682,1147.57842,-1114.81504,16.27311,290.34,-0.57,0.18,0.025511002533411223,0.06661282883072468,-0.08143290970208286,0.033804535909574246,-0.020238144088853587,0.1652946167442152,-1.7524203413166184e-05
1802,S02,L09,M04,3.894289,-5.735986355769218e-05,52.38845806411433,0.0001081725562422068,False,33277.402535,1135.26559,-1104.02024,16.67883,290.97,-0.19,-0.52,33282.35838,1120.1587,-1089.61394,16.41163,291.66,-0.0,0.09,0.025255892083628835,0.06653272497096868,-0.08138535854786555,0.033827220236239,-0.020225578666333635,0.1610207681905528,-1.4729226197052192e-05
1803,S02,L09,M01,3.87269,-1.4249841699357578e-05,51.99144892177611,0.00011620973245912152,False,33278.49267,1131.87849,-1100.81377,16.71021,291.18,0.3,-0.16,33283.426915,1117.08441,-1086.59845,16.3519,291.56,-0.28,-0.01,0.025225036821749515,0.06652301766987426,-0.08137963174833379,0.033829983006490066,-0.020224044017162435,0.1729845447110294,-3.6795720027571477e-06
1804,S02,L09,M01,3.835215,-5.076302503236791e-08,51.55574913700616,0.0001133567608727945,False,33287.40261,1105.49205,-1074.90378,16.51473,291.61,-0.73,0.17,33292.29938,1090.46757,-1060.79047,16.49572,293.01,0.44,-0.09,0.02497183795125981,0.06644319922292236,-0.08133283992869698,0.03385281319938029,-0.0202113275162543,0.16873774041597703,-1.3236031104479906e-08
